"source","target","ligand","receptor","pathway_name","annotation","score_control","exprL_control","exprR_control","score_apap","exprL_apap","exprR_apap","delta_score","max_score","axis"
"Fibroblast / stellate","Kupffer cell","Apob","Apobr","ApoB","Cell-Cell Contact",0.0225496222216045,0.110846344829171,0.20343135586795,0.00651741950599839,0.045144131280903,0.144369142147064,-0.0160322027156061,0.0225496222216045,"Fibroblast / stellate -> Kupffer cell"
"Monocyte-derived macrophage / DC-like","T cell","Entpd1","Adora2a","CD39","Cell-Cell Contact",0.0338388402229088,0.278250565468405,0.121612835416685,0.0498510954294704,0.334422112042267,0.14906638536859,0.0160122552065616,0.0498510954294704,"Monocyte-derived macrophage / DC-like -> T cell"
"Activated neutrophil","Endothelial","Cxcl3","Ackr1","CXCL","Secreted Signaling",0.00170662358063271,0.0251316867836247,0.0679072437646609,0.017688870445977,0.331196143102413,0.0534090472198138,0.0159822468653442,0.017688870445977,"Activated neutrophil -> Endothelial"
"Neutrophil","Endothelial","Mdk","Ncl","MK","Secreted Signaling",0.0159575347926625,0.0120260436546454,1.32691475691579,0,0,1.42350594454332,-0.0159575347926625,0.0159575347926625,"Neutrophil -> Endothelial"
"Monocyte-derived macrophage / DC-like","NK cell","Siglec1","Spn","SN","Cell-Cell Contact",0.0318523874248732,0.061557644601377,0.517439996788972,0.0159052152307337,0.035009958783073,0.454305454321863,-0.0159471721941395,0.0318523874248732,"Monocyte-derived macrophage / DC-like -> NK cell"
"Fibroblast / stellate","Kupffer cell","C3","Cr2","COMPLEMENT","Secreted Signaling",0.0189427382894322,2.40789582013867,0.00786692602354419,0.00301065044933078,2.88389947931451,0.00104395124411424,-0.0159320878401014,0.0189427382894322,"Fibroblast / stellate -> Kupffer cell"
"Activated neutrophil","Endothelial","Ceacam1","Ceacam1","CEACAM","Cell-Cell Contact",0.0448162350188951,0.189724203814539,0.236217805202673,0.0288937421379779,0.129287316533173,0.22348473858659,-0.0159224928809172,0.0448162350188951,"Activated neutrophil -> Endothelial"
"Kupffer cell","Endothelial","H2-Eb1","Cd4","MHC-II","Cell-Cell Contact",0.0470927754183425,1.5367303452253,0.030644787854071,0.0312270870882394,1.97568583200946,0.0158056947022182,-0.0158656883301032,0.0470927754183425,"Kupffer cell -> Endothelial"
"Kupffer cell","Neutrophil","Sirpb1a","Cd47","SIRP","Cell-Cell Contact",0.0137678996081558,0.0128837141355528,1.06862815049297,0.0296118223863189,0.0253205473539726,1.16947797266606,0.015843922778163,0.0296118223863189,"Kupffer cell -> Neutrophil"
"Monocyte-derived macrophage / DC-like","T cell","H2-Q6","Cd8b1","MHC-I","Cell-Cell Contact",0.177256458914098,0.47751347072285,0.371207242898867,0.193087637750854,0.473199915000657,0.40804664504343,0.0158311788367563,0.193087637750854,"Monocyte-derived macrophage / DC-like -> T cell"
"Fibroblast / stellate","Kupffer cell","Sema4a","Plxnb2","SEMA4","Cell-Cell Contact",0.0408024115339198,0.0648901153868297,0.628792402212328,0.0249766947073739,0.0442765755213011,0.564106289009587,-0.015825716826546,0.0408024115339198,"Fibroblast / stellate -> Kupffer cell"
"Fibroblast / stellate","Endothelial","Ccl4","Ackr2","CCL","Secreted Signaling",0.0272801717493403,0.355086686534273,0.0768267940868213,0.0114965865910446,0.335953863751141,0.0342207303785043,-0.0157835851582957,0.0272801717493403,"Fibroblast / stellate -> Endothelial"
"Inflammatory neutrophil","Endothelial","Anxa1","Fpr1","ANNEXIN","Secreted Signaling",0.0136014344702307,1.30211715387114,0.0104456303565268,0.0292769107648185,0.736049034110574,0.0397757614072494,0.0156754762945879,0.0292769107648185,"Inflammatory neutrophil -> Endothelial"
"Inflammatory neutrophil","Endothelial","Esam","Esam","ESAM","Cell-Cell Contact",0.0488360807912046,0.0289133531206462,1.6890493671705,0.0331681280454732,0.0200700283801521,1.65261988758692,-0.0156679527457314,0.0488360807912046,"Inflammatory neutrophil -> Endothelial"
"Activated neutrophil","Endothelial","Tgm2","Adgrg1","ADGRG","Cell-Cell Contact",0.0914593058978709,0.223619154405595,0.408995848951223,0.0757947417749522,0.245321919142398,0.308960332773839,-0.0156645641229187,0.0914593058978709,"Activated neutrophil -> Endothelial"
"Activated neutrophil","Endothelial","Pros1","Mertk","PROS","Secreted Signaling",0.0191538413839465,0.0189552512677631,1.01047678626773,0.00349273959396233,0.00757413469982584,0.461140411728174,-0.0156611017899842,0.0191538413839465,"Activated neutrophil -> Endothelial"
"Monocyte-derived macrophage / DC-like","T cell","Cd80","Cd28","CD80","Cell-Cell Contact",0.0325547039045087,0.060035954613175,0.542253456520612,0.0481946560119172,0.0683082981193003,0.705546139178366,0.0156399521074084,0.0481946560119172,"Monocyte-derived macrophage / DC-like -> T cell"
"Fibroblast / stellate","Endothelial","Cxcl12","Cxcr4","CXCL","Secreted Signaling",0.131190115049653,1.03936405472083,0.126221524069245,0.146790582056759,0.68899999509128,0.213048741803419,0.015600467007106,0.146790582056759,"Fibroblast / stellate -> Endothelial"
"Fibroblast / stellate","Endothelial","Flrt2","Unc5a","UNC5","Cell-Cell Contact",0.0290938810611118,0.305523338022155,0.0952263786113849,0.0134972707583947,0.253098554349301,0.0533281226876036,-0.0155966103027172,0.0290938810611118,"Fibroblast / stellate -> Endothelial"
"Monocyte-derived macrophage / DC-like","NK cell","H2-DMb2","Cd4","MHC-II","Cell-Cell Contact",0.0278425991822063,0.51794291603307,0.0537561154334402,0.0122633714650391,0.38283938746857,0.0320326796731328,-0.0155792277171672,0.0278425991822063,"Monocyte-derived macrophage / DC-like -> NK cell"
"Fibroblast / stellate","Monocyte-derived macrophage / DC-like","H2-T22","Cd8b1","MHC-I","Cell-Cell Contact",0.0348480763887442,0.34380090519648,0.101361211858441,0.0192736495226828,0.335859637461391,0.0573860249131556,-0.0155744268660614,0.0348480763887442,"Fibroblast / stellate -> Monocyte-derived macrophage / DC-like"
"Fibroblast / stellate","Endothelial","Cxcl1","Ackr1","CXCL","Secreted Signaling",0.0175243569147373,0.258063145302579,0.0679072437646609,0.0330855718722294,0.619475043920186,0.0534090472198138,0.0155612149574921,0.0330855718722294,"Fibroblast / stellate -> Endothelial"
"Kupffer cell","Inflammatory neutrophil","Ccl5","Ccr3","CCL","Secreted Signaling",0.016061459621967,1.14632273503975,0.0140112894309908,0.031561789872055,1.21918957930961,0.0258875161071566,0.0155003302500881,0.031561789872055,"Kupffer cell -> Inflammatory neutrophil"
"Activated neutrophil","Endothelial","Vegfa","Flt1","VEGF","Secreted Signaling",0.151938720100366,0.0862475147415898,1.7616591104752,0.136519434978736,0.0750252477285596,1.81964657381288,-0.0154192851216296,0.151938720100366,"Activated neutrophil -> Endothelial"
"Fibroblast / stellate","Kupffer cell","Angptl2","Pirb","ANGPTL","Secreted Signaling",0.482514534985616,0.521146214512978,0.92587170653544,0.467099239830644,0.561220217909984,0.832292253422637,-0.0154152951549719,0.482514534985616,"Fibroblast / stellate -> Kupffer cell"
"Fibroblast / stellate","Endothelial","Efnb2","Ephb4","EPHB","Cell-Cell Contact",0.0154147743390901,0.0149215977045646,1.03305119493837,0,0,0.822591729662686,-0.0154147743390901,0.0154147743390901,"Fibroblast / stellate -> Endothelial"
"Kupffer cell","Endothelial","Sftpd","Adgre5","ADGRE","Cell-Cell Contact",0.0161446141380634,0.0260309330902516,0.620208813955633,0.000736107477883798,0.00167294951172933,0.440005793792833,-0.0154085066601796,0.0161446141380634,"Kupffer cell -> Endothelial"
"Neutrophil","Endothelial","Selplg","Sele","SELPLG","Cell-Cell Contact",0.0324684057734919,0.835806869881306,0.0388467802114414,0.0170659037981329,0.839564781606594,0.0203270839511342,-0.015402501975359,0.0324684057734919,"Neutrophil -> Endothelial"
"Monocyte-derived macrophage / DC-like","T cell","Tnf","Tnfrsf1b","TNF","Secreted Signaling",0.0369936419793317,0.236843629007129,0.156194372356194,0.0216224677003995,0.164997295061103,0.131047407125021,-0.0153711742789322,0.0369936419793317,"Monocyte-derived macrophage / DC-like -> T cell"
"Inflammatory neutrophil","Endothelial","Ceacam1","Ceacam1","CEACAM","Cell-Cell Contact",0.0523901945567597,0.221787661229894,0.236217805202673,0.0370522686702366,0.165793283714004,0.22348473858659,-0.0153379258865231,0.0523901945567597,"Inflammatory neutrophil -> Endothelial"
"Fibroblast / stellate","Kupffer cell","Lamb3","Cd44","LAMININ","ECM-Receptor",0.0544621125559721,0.0379614723817068,1.43466807631563,0.0391415025141999,0.028229883475222,1.38652724332197,-0.0153206100417722,0.0544621125559721,"Fibroblast / stellate -> Kupffer cell"
"Kupffer cell","Neutrophil","H2-Q7","Cd8a","MHC-I","Cell-Cell Contact",0.00890748795753823,0.582897134770368,0.0152814063171666,0.0242005177067163,0.574821387443334,0.0421009347170507,0.0152930297491781,0.0242005177067163,"Kupffer cell -> Neutrophil"
"Kupffer cell","Neutrophil","Entpd1","Tmigd3","CD39","Cell-Cell Contact",0.0152679128764831,0.916980140707785,0.016650211055496,0,1.28015048587551,0,-0.0152679128764831,0.0152679128764831,"Kupffer cell -> Neutrophil"
"Monocyte-derived macrophage / DC-like","NK cell","H2-Oa","Cd4","MHC-II","Cell-Cell Contact",0.0277923217175443,0.517007627754581,0.0537561154334402,0.0125503275941863,0.391797618002993,0.0320326796731328,-0.015241994123358,0.0277923217175443,"Monocyte-derived macrophage / DC-like -> NK cell"
"Fibroblast / stellate","Monocyte-derived macrophage / DC-like","Sema4a","Plxnb2","SEMA4","Cell-Cell Contact",0.0267480691508237,0.0648901153868297,0.412205603139559,0.0115225712814513,0.0442765755213011,0.260240796533777,-0.0152254978693724,0.0267480691508237,"Fibroblast / stellate -> Monocyte-derived macrophage / DC-like"
"Monocyte-derived macrophage / DC-like","T cell","Thbs1","Cd36","THBS","ECM-Receptor",0.020501593099749,0.362608223800942,0.0565392391955334,0.00527741533721038,0.345862132399642,0.0152587254944475,-0.0152241777625386,0.020501593099749,"Monocyte-derived macrophage / DC-like -> T cell"
"Activated neutrophil","Endothelial","Sell","Cd34","SELL","Cell-Cell Contact",0.241380597270745,1.91464617986426,0.12607060239603,0.226344934857595,1.69106437651351,0.133847615739061,-0.0150356624131498,0.241380597270745,"Activated neutrophil -> Endothelial"
"Monocyte-derived macrophage / DC-like","T cell","H2-T10","Cd8b1","MHC-I","Cell-Cell Contact",0.0220683255719977,0.0594501481158063,0.371207242898867,0.0370784782079806,0.0908682344491135,0.40804664504343,0.0150101526359829,0.0370784782079806,"Monocyte-derived macrophage / DC-like -> T cell"
"Fibroblast / stellate","Monocyte-derived macrophage / DC-like","Thbs1","Sdc4","THBS","ECM-Receptor",0.0669841839284393,0.259498942707518,0.258128928116433,0.0819827529673629,0.208571557067399,0.393067751519305,0.0149985690389235,0.0819827529673629,"Fibroblast / stellate -> Monocyte-derived macrophage / DC-like"
"Kupffer cell","Inflammatory neutrophil","Lta","Tnfrsf1a","LT","Secreted Signaling",0.0168572512734217,0.0181754542602665,0.927473450293536,0.00188677422727763,0.00233311621825992,0.808692774286579,-0.014970477046144,0.0168572512734217,"Kupffer cell -> Inflammatory neutrophil"
"Fibroblast / stellate","Monocyte-derived macrophage / DC-like","Col4a2","Cd44","COLLAGEN","ECM-Receptor",0.744207175075567,0.811613267312486,0.916948015820241,0.75916422591182,0.700231291226124,1.08416209818688,0.0149570508362526,0.75916422591182,"Fibroblast / stellate -> Monocyte-derived macrophage / DC-like"
"Monocyte-derived macrophage / DC-like","T cell","Cxcl10","Cxcr3","CXCL","Secreted Signaling",0.0596193590872999,0.0808637390543782,0.7372817505657,0.044671563880049,0.118830777550549,0.375925873758139,-0.0149477952072509,0.0596193590872999,"Monocyte-derived macrophage / DC-like -> T cell"
"Fibroblast / stellate","Endothelial","H2-Aa","Cd4","MHC-II","Cell-Cell Contact",0.029967834903078,0.977909687147562,0.030644787854071,0.0151083799430309,0.955882055656217,0.0158056947022182,-0.0148594549600471,0.029967834903078,"Fibroblast / stellate -> Endothelial"
"Fibroblast / stellate","Kupffer cell","Col4a3","Sdc4","COLLAGEN","ECM-Receptor",0.00333256573232074,0.0223960811890941,0.148801288233566,0.0181918897433308,0.044552362723031,0.408326037755269,0.0148593240110101,0.0181918897433308,"Fibroblast / stellate -> Kupffer cell"
"Monocyte-derived macrophage / DC-like","NK cell","Icosl","Cd28","ICOS","Cell-Cell Contact",0.0412870277191558,0.280772683652418,0.147047879380841,0.0561335617495611,0.283939723130817,0.197695345795978,0.0148465340304053,0.0561335617495611,"Monocyte-derived macrophage / DC-like -> NK cell"
"Neutrophil","Endothelial","Ceacam1","Ceacam1","CEACAM","Cell-Cell Contact",0.167225882849454,0.707930897528981,0.236217805202673,0.152387988084636,0.681872010806648,0.22348473858659,-0.0148378947648182,0.167225882849454,"Neutrophil -> Endothelial"
"Inflammatory neutrophil","Endothelial","Cxcl3","Ackr1","CXCL","Secreted Signaling",0.00584406037080967,0.08605945473303,0.0679072437646609,0.0206748807854729,0.387104467533038,0.0534090472198138,0.0148308204146632,0.0206748807854729,"Inflammatory neutrophil -> Endothelial"
"Kupffer cell","Neutrophil","Cd86","Ctla4","CD86","Cell-Cell Contact",0.00413562323909083,0.543867795985872,0.00760409656467003,0.0189503610391083,0.691241518670235,0.0274149635507481,0.0148147378000175,0.0189503610391083,"Kupffer cell -> Neutrophil"
"Inflammatory neutrophil","Endothelial","Lpar2","Adgre5","ADGRE","Cell-Cell Contact",0,0,0.620208813955633,0.0148010889264684,0.033638395528576,0.440005793792833,0.0148010889264684,0.0148010889264684,"Inflammatory neutrophil -> Endothelial"
"Kupffer cell","Inflammatory neutrophil","Clec2d","Klrb1a","CLEC","Cell-Cell Contact",0.00831822184113957,0.926278335704478,0.00898026167783917,0.0230749490043576,0.695013682562185,0.0332007118468391,0.014756727163218,0.0230749490043576,"Kupffer cell -> Inflammatory neutrophil"
"Fibroblast / stellate","Endothelial","Col4a2","Cd44","COLLAGEN","ECM-Receptor",0.0959933170503452,0.811613267312486,0.118274701654656,0.110705422644944,0.700231291226124,0.158098365543042,0.0147121055945989,0.110705422644944,"Fibroblast / stellate -> Endothelial"
"Fibroblast / stellate","Endothelial","App","Tnfrsf21","APP","Cell-Cell Contact",0.0219001588005495,1.94126929343418,0.0112813605379845,0.00719308482224295,2.08352256117727,0.00345236713836139,-0.0147070739783065,0.0219001588005495,"Fibroblast / stellate -> Endothelial"
"Kupffer cell","Inflammatory neutrophil","Gdf15","Tgfbr2","GDF","Secreted Signaling",0.0444807939509158,0.193210733389922,0.23021906273265,0.0298005477603964,0.153191670422324,0.194531123515014,-0.0146802461905194,0.0444807939509158,"Kupffer cell -> Inflammatory neutrophil"
"Activated neutrophil","Endothelial","Sema6b","Plxna2","SEMA6","Cell-Cell Contact",0.0203870438526117,0.0385680172578219,0.528599738906128,0.0350598902383851,0.0618334972285926,0.567004808231565,0.0146728463857734,0.0350598902383851,"Activated neutrophil -> Endothelial"
"Fibroblast / stellate","Endothelial","Ccl4","Ccr5","CCL","Secreted Signaling",0.0157329913353979,0.355086686534273,0.0443074661259634,0.00107456581466003,0.335953863751141,0.00319855173761603,-0.0146584255207379,0.0157329913353979,"Fibroblast / stellate -> Endothelial"
"Fibroblast / stellate","Kupffer cell","Mdk","Sdc2","MK","Secreted Signaling",0.0418584194735991,0.357590768249683,0.117056767652268,0.0564568558203099,0.471764148499969,0.119671780909637,0.0145984363467108,0.0564568558203099,"Fibroblast / stellate -> Kupffer cell"
"Fibroblast / stellate","Endothelial","Col6a3","Sdc4","COLLAGEN","ECM-Receptor",0.11648567838322,0.743050463064756,0.15676684717047,0.131046586209957,0.793950774891006,0.165056311240388,0.0145609078267371,0.131046586209957,"Fibroblast / stellate -> Endothelial"
"Fibroblast / stellate","Kupffer cell","Ccl6","Ccr1","CCL","Secreted Signaling",0.0175309688629941,0.195657888571474,0.0896001126813247,0.032058046186428,0.226731274180343,0.141392255225139,0.0145270773234339,0.032058046186428,"Fibroblast / stellate -> Kupffer cell"
"Fibroblast / stellate","Endothelial","Il4","Il4ra","IL4","Secreted Signaling",0.00687090195631472,0.0132921229649388,0.516915317021848,0.0213907174516306,0.0294712631433013,0.725816105934118,0.0145198154953159,0.0213907174516306,"Fibroblast / stellate -> Endothelial"
"Neutrophil","Endothelial","Angptl4","Cdh5","ANGPTL","Secreted Signaling",0,0,1.77726136842759,0.0144616802531555,0.00921411419679152,1.56951389404217,0.0144616802531555,0.0144616802531555,"Neutrophil -> Endothelial"
"Fibroblast / stellate","Kupffer cell","Ccl3","Ccr1","CCL","Secreted Signaling",0.010767085460865,0.120168213394548,0.0896001126813247,0.0252266996279627,0.178416417418296,0.141392255225139,0.0144596141670977,0.0252266996279627,"Fibroblast / stellate -> Kupffer cell"
"Kupffer cell","Inflammatory neutrophil","Cadm1","Cadm1","CADM","Cell-Cell Contact",0.0182380869261968,0.89761834502052,0.0203183090311951,0.032691870556953,0.97136578603406,0.033655571389259,0.0144537836307562,0.032691870556953,"Kupffer cell -> Inflammatory neutrophil"
"Kupffer cell","Inflammatory neutrophil","Ccl8","Ccr1","CCL","Secreted Signaling",0.0183872394678968,0.00895276863916748,2.05380482943058,0.032804745712941,0.0150404890637135,2.18109567940084,0.0144175062450442,0.032804745712941,"Kupffer cell -> Inflammatory neutrophil"
"Neutrophil","Endothelial","Sema4a","Plxnb2","SEMA4","Cell-Cell Contact",0.0759489065632155,0.354424281245534,0.214288102091404,0.0615621018872895,0.349068510885682,0.176361086627635,-0.0143868046759261,0.0759489065632155,"Neutrophil -> Endothelial"
"Activated neutrophil","Endothelial","H2-Oa","Cd4","MHC-II","Cell-Cell Contact",0.0253047895688628,0.825745300941973,0.030644787854071,0.0109550094396687,0.693105215940384,0.0158056947022182,-0.0143497801291941,0.0253047895688628,"Activated neutrophil -> Endothelial"
"Fibroblast / stellate","Endothelial","Gjc1","Gja1","GAP","Cell-Cell Contact",0.0401217667787258,0.102282007605569,0.392266124981117,0.025813004706137,0.0882154639768574,0.292613149015561,-0.0143087620725888,0.0401217667787258,"Fibroblast / stellate -> Endothelial"
