"source","target","ligand","receptor","pathway_name","annotation","expr_ligand","expr_receptor","interaction_score","group"
"Inflammatory neutrophil","Endothelial","Pcdhgb6","Pcdhgb6","PCDH","Cell-Cell Contact",0,0.00232886224552472,0,"APAP"
"Inflammatory neutrophil","Endothelial","Pcdhgc3","Pcdhgc3","PCDH","Cell-Cell Contact",0,0.00697995791998764,0,"APAP"
"Inflammatory neutrophil","Endothelial","Klk7","F2rl1","KLK","Secreted Signaling",0,0.00934339635445575,0,"APAP"
"Inflammatory neutrophil","Endothelial","Tax1bp3","Adgrb1","ADGRB","Cell-Cell Contact",0.00372527334467008,0,0,"APAP"
"Inflammatory neutrophil","Endothelial","Tax1bp3","Adgrb2","ADGRB","Cell-Cell Contact",0.00372527334467008,0,0,"APAP"
"Inflammatory neutrophil","Endothelial","Cd55b","Adgre5","ADGRE","Cell-Cell Contact",0,0.440005793792833,0,"APAP"
"Inflammatory neutrophil","Endothelial","Lpar1","Adgre5","ADGRE","Cell-Cell Contact",0,0.440005793792833,0,"APAP"
"Inflammatory neutrophil","Endothelial","Lpar3","Adgre5","ADGRE","Cell-Cell Contact",0,0.440005793792833,0,"APAP"
"Inflammatory neutrophil","Endothelial","Gast","Adgrg1","ADGRG","Cell-Cell Contact",0,0.308960332773839,0,"APAP"
"Inflammatory neutrophil","Endothelial","Col4a3","Adgrg6","ADGRG","Cell-Cell Contact",0,0.0410189551652551,0,"APAP"
"Inflammatory neutrophil","Endothelial","Col4a4","Adgrg6","ADGRG","Cell-Cell Contact",0,0.0410189551652551,0,"APAP"
"Inflammatory neutrophil","Endothelial","Col4a6","Adgrg6","ADGRG","Cell-Cell Contact",0,0.0410189551652551,0,"APAP"
"Inflammatory neutrophil","Endothelial","Flrt2","Adgrl1","ADGRL","Cell-Cell Contact",0,0.069006655585891,0,"APAP"
"Inflammatory neutrophil","Endothelial","Nrxn1","Adgrl1","ADGRL","Cell-Cell Contact",0,0.069006655585891,0,"APAP"
"Inflammatory neutrophil","Endothelial","Nrxn2","Adgrl1","ADGRL","Cell-Cell Contact",0,0.069006655585891,0,"APAP"
"Inflammatory neutrophil","Endothelial","Tenm1","Adgrl1","ADGRL","Cell-Cell Contact",0,0.069006655585891,0,"APAP"
"Inflammatory neutrophil","Endothelial","Tenm4","Adgrl1","ADGRL","Cell-Cell Contact",0,0.069006655585891,0,"APAP"
"Inflammatory neutrophil","Endothelial","Flrt2","Adgrl2","ADGRL","Cell-Cell Contact",0,0.479274708437783,0,"APAP"
"Inflammatory neutrophil","Endothelial","Tenm1","Adgrl2","ADGRL","Cell-Cell Contact",0,0.479274708437783,0,"APAP"
"Inflammatory neutrophil","Endothelial","Tenm4","Adgrl2","ADGRL","Cell-Cell Contact",0,0.479274708437783,0,"APAP"
"Inflammatory neutrophil","Endothelial","Flrt1","Adgrl3","ADGRL","Cell-Cell Contact",0.0036491656824347,0,0,"APAP"
"Inflammatory neutrophil","Endothelial","Flrt3","Adgrl3","ADGRL","Cell-Cell Contact",0.00417931658856041,0,0,"APAP"
"Inflammatory neutrophil","Endothelial","Tenm3","Adgrl3","ADGRL","Cell-Cell Contact",0.00204125672068792,0,0,"APAP"
"Inflammatory neutrophil","Endothelial","Unc5a","Adgrl3","ADGRL","Cell-Cell Contact",0.00301368902550714,0,0,"APAP"
"Inflammatory neutrophil","Endothelial","Flrt2","Flrt2","FLRT","Cell-Cell Contact",0,0.0328669867354933,0,"APAP"
"Inflammatory neutrophil","Endothelial","Flrt2","Unc5a","UNC5","Cell-Cell Contact",0,0.0533281226876036,0,"APAP"
"Inflammatory neutrophil","Endothelial","Flrt2","Unc5b","UNC5","Cell-Cell Contact",0,0.0175443998147026,0,"APAP"
"Inflammatory neutrophil","Endothelial","Flrt1","Unc5c","UNC5","Cell-Cell Contact",0.0036491656824347,0,0,"APAP"
"Inflammatory neutrophil","Endothelial","Flrt3","Unc5c","UNC5","Cell-Cell Contact",0.00417931658856041,0,0,"APAP"
"Inflammatory neutrophil","Endothelial","Nrxn1","Clstn1","NRXN","Cell-Cell Contact",0,0.0440770777817612,0,"APAP"
"Inflammatory neutrophil","Endothelial","Nrxn2","Clstn1","NRXN","Cell-Cell Contact",0,0.0440770777817612,0,"APAP"
"Inflammatory neutrophil","Endothelial","Nrxn1","Clstn2","NRXN","Cell-Cell Contact",0,0.00548345836652057,0,"APAP"
"Inflammatory neutrophil","Endothelial","Nrxn2","Clstn2","NRXN","Cell-Cell Contact",0,0.00548345836652057,0,"APAP"
"Inflammatory neutrophil","Endothelial","Nrxn1","Dag1","NRXN","Cell-Cell Contact",0,0.29473840648409,0,"APAP"
"Inflammatory neutrophil","Endothelial","Nrxn2","Dag1","NRXN","Cell-Cell Contact",0,0.29473840648409,0,"APAP"
"Inflammatory neutrophil","Endothelial","Ctsg","Fpr1","CTSG","Secreted Signaling",0,0.0397757614072494,0,"APAP"
"Inflammatory neutrophil","Endothelial","Lrfn4","Ptprd","PTPR","Cell-Cell Contact",0.00708398288719125,0,0,"APAP"
"Inflammatory neutrophil","Endothelial","Lrrc4c","Ptprf","PTPR","Cell-Cell Contact",0,0.0370225825415584,0,"APAP"
"Inflammatory neutrophil","Endothelial","Slitrk4","Ptprs","SLITRK","Secreted Signaling",0,0.0319064357083281,0,"APAP"
"Inflammatory neutrophil","Endothelial","Entpd1","Adora3","CD39","Cell-Cell Contact",0.713620248854999,0,0,"APAP"
"Inflammatory neutrophil","Endothelial","Bdnf","Sort1","NT","Secreted Signaling",0,0.0614782202635098,0,"APAP"
"Inflammatory neutrophil","Endothelial","Cadm3","Cadm1","CADM","Cell-Cell Contact",0,0.0621356599263543,0,"APAP"
"Inflammatory neutrophil","Endothelial","Cadm3","Epb41l1","CADM","Cell-Cell Contact",0,0.00521533915791359,0,"APAP"
"Inflammatory neutrophil","Endothelial","Cadm3","Nectin3","CADM","Cell-Cell Contact",0,0.0647637361693445,0,"APAP"
"Inflammatory neutrophil","Endothelial","Ceacam2","Cd209a","CEACAM","Cell-Cell Contact",0,0.0325476480852479,0,"APAP"
"Inflammatory neutrophil","Endothelial","Ceacam2","Cd209d","CEACAM","Cell-Cell Contact",0,0.00539985860981502,0,"APAP"
"Inflammatory neutrophil","Endothelial","Ceacam2","Cd209b","CEACAM","Cell-Cell Contact",0,0.0205686837517542,0,"APAP"
"Inflammatory neutrophil","Endothelial","Ceacam1","Cd209c","CEACAM","Cell-Cell Contact",0.165793283714004,0,0,"APAP"
"Inflammatory neutrophil","Endothelial","Ceacam1","Cd209e","CEACAM","Cell-Cell Contact",0.165793283714004,0,0,"APAP"
"Inflammatory neutrophil","Endothelial","Ceacam1","Ceacam2","CEACAM","Cell-Cell Contact",0.165793283714004,0,0,"APAP"
"Inflammatory neutrophil","Endothelial","Ceacam2","Sele","CEACAM","Cell-Cell Contact",0,0.0203270839511342,0,"APAP"
"Inflammatory neutrophil","Endothelial","Ceacam2","Cd8a","CEACAM","Cell-Cell Contact",0,0.0439329251230164,0,"APAP"
"Inflammatory neutrophil","Endothelial","Ceacam2","Cd1d2","CEACAM","Cell-Cell Contact",0,0.00970940918171472,0,"APAP"
"Inflammatory neutrophil","Endothelial","Ceacam2","Cd1d1","CEACAM","Cell-Cell Contact",0,0.0489557579699855,0,"APAP"
"Inflammatory neutrophil","Endothelial","Cntn1","Notch1","CNTN","Cell-Cell Contact",0,0.629373058197839,0,"APAP"
"Inflammatory neutrophil","Endothelial","Cntn1","Notch2","CNTN","Cell-Cell Contact",0,0.0282082659422299,0,"APAP"
"Inflammatory neutrophil","Endothelial","Clec2f","Klrb1b","CLEC","Cell-Cell Contact",0,0.0357461483178985,0,"APAP"
"Inflammatory neutrophil","Endothelial","Clec2h","Klrb1b","CLEC","Cell-Cell Contact",0,0.0357461483178985,0,"APAP"
"Inflammatory neutrophil","Endothelial","Clec2e","Klrb1b","CLEC","Cell-Cell Contact",0,0.0357461483178985,0,"APAP"
"Inflammatory neutrophil","Endothelial","Clec2f","Klrb1","CLEC","Cell-Cell Contact",0,0.00304917336128426,0,"APAP"
"Inflammatory neutrophil","Endothelial","Clec2e","Klrb1","CLEC","Cell-Cell Contact",0,0.00304917336128426,0,"APAP"
"Inflammatory neutrophil","Endothelial","Clec2h","Klrb1f","CLEC","Cell-Cell Contact",0,0.0134810694337628,0,"APAP"
"Inflammatory neutrophil","Endothelial","Clec2e","Klrb1f","CLEC","Cell-Cell Contact",0,0.0134810694337628,0,"APAP"
"Inflammatory neutrophil","Endothelial","Clec2f","Klrb1a","CLEC","Cell-Cell Contact",0,0.00839087764138169,0,"APAP"
"Inflammatory neutrophil","Endothelial","Clec2h","Klrb1a","CLEC","Cell-Cell Contact",0,0.00839087764138169,0,"APAP"
"Inflammatory neutrophil","Endothelial","Clec2e","Klrb1a","CLEC","Cell-Cell Contact",0,0.00839087764138169,0,"APAP"
"Inflammatory neutrophil","Endothelial","Clec2f","Klrb1c","CLEC","Cell-Cell Contact",0,0.0894763890903804,0,"APAP"
"Inflammatory neutrophil","Endothelial","Clec2h","Klrb1c","CLEC","Cell-Cell Contact",0,0.0894763890903804,0,"APAP"
"Inflammatory neutrophil","Endothelial","Clec2e","Klrb1c","CLEC","Cell-Cell Contact",0,0.0894763890903804,0,"APAP"
"Inflammatory neutrophil","Endothelial","Ntn1","Unc5a","Netrin","Cell-Cell Contact",0,0.0533281226876036,0,"APAP"
"Inflammatory neutrophil","Endothelial","Ntn1","Unc5b","Netrin","Cell-Cell Contact",0,0.0175443998147026,0,"APAP"
"Inflammatory neutrophil","Endothelial","Ntn4","Ntrk2","Netrin","Cell-Cell Contact",0.00524755723093261,0,0,"APAP"
"Inflammatory neutrophil","Endothelial","Nts","Sort1","NTS","Secreted Signaling",0,0.0614782202635098,0,"APAP"
"Inflammatory neutrophil","Endothelial","Pecam1","Cd177","PECAM1","Cell-Cell Contact",0.0552165015122779,0,0,"APAP"
"Inflammatory neutrophil","Endothelial","Reln","Lrp8","RELN","ECM-Receptor",0,0.00603370578569768,0,"APAP"
"Inflammatory neutrophil","Endothelial","Slit1","Robo1","SLIT","Secreted Signaling",0,0.0265966069100115,0,"APAP"
"Inflammatory neutrophil","Endothelial","Slit2","Robo1","SLIT","Secreted Signaling",0,0.0265966069100115,0,"APAP"
"Inflammatory neutrophil","Endothelial","Slit2","Robo2","SLIT","Secreted Signaling",0,0.0114961392360653,0,"APAP"
"Inflammatory neutrophil","Endothelial","Tulp1","Tyro3","TULP","Secreted Signaling",0,0.00352220137528395,0,"APAP"
"Inflammatory neutrophil","Endothelial","Tulp2","Tyro3","TULP","Secreted Signaling",0,0.00352220137528395,0,"APAP"
"Inflammatory neutrophil","Endothelial","Tulp1","Axl","TULP","Secreted Signaling",0,0.0569455436617359,0,"APAP"
"Inflammatory neutrophil","Endothelial","Tulp1","Mertk","TULP","Secreted Signaling",0,0.461140411728174,0,"APAP"
"Inflammatory neutrophil","Endothelial","Tub","Mertk","TULP","Secreted Signaling",0,0.461140411728174,0,"APAP"
"Inflammatory neutrophil","Endothelial","Plau","Plaur","PLAU","Secreted Signaling",0,0.169732020475502,0,"APAP"
"Activated neutrophil","Endothelial","Wnt5a","Fzd1","ncWNT","Secreted Signaling",0,0.0290765411871107,0,"APAP"
"Activated neutrophil","Endothelial","Wnt5a","Fzd3","ncWNT","Secreted Signaling",0,0.00208447811782687,0,"APAP"
"Activated neutrophil","Endothelial","Wnt5a","Fzd4","ncWNT","Secreted Signaling",0,0.721906272189549,0,"APAP"
"Activated neutrophil","Endothelial","Wnt5a","Fzd5","ncWNT","Secreted Signaling",0,0.027841419861098,0,"APAP"
"Activated neutrophil","Endothelial","Wnt5a","Fzd6","ncWNT","Secreted Signaling",0,0.1563688439757,0,"APAP"
"Activated neutrophil","Endothelial","Wnt5a","Fzd7","ncWNT","Secreted Signaling",0,0.0501966332954567,0,"APAP"
"Activated neutrophil","Endothelial","Wnt5a","Fzd8","ncWNT","Secreted Signaling",0,0.0905389113499525,0,"APAP"
"Activated neutrophil","Endothelial","Wnt5a","Mcam","ncWNT","Secreted Signaling",0,0.363429102179815,0,"APAP"
"Activated neutrophil","Endothelial","Wnt5b","Fzd1","ncWNT","Secreted Signaling",0,0.0290765411871107,0,"APAP"
"Activated neutrophil","Endothelial","Wnt5b","Fzd3","ncWNT","Secreted Signaling",0,0.00208447811782687,0,"APAP"
"Activated neutrophil","Endothelial","Wnt5b","Fzd4","ncWNT","Secreted Signaling",0,0.721906272189549,0,"APAP"
"Activated neutrophil","Endothelial","Wnt5b","Fzd5","ncWNT","Secreted Signaling",0,0.027841419861098,0,"APAP"
"Activated neutrophil","Endothelial","Wnt5b","Fzd6","ncWNT","Secreted Signaling",0,0.1563688439757,0,"APAP"
"Activated neutrophil","Endothelial","Wnt5b","Fzd7","ncWNT","Secreted Signaling",0,0.0501966332954567,0,"APAP"
"Activated neutrophil","Endothelial","Wnt5b","Fzd8","ncWNT","Secreted Signaling",0,0.0905389113499525,0,"APAP"
"Activated neutrophil","Endothelial","Wnt11","Fzd1","ncWNT","Secreted Signaling",0,0.0290765411871107,0,"APAP"
"Activated neutrophil","Endothelial","Wnt11","Fzd3","ncWNT","Secreted Signaling",0,0.00208447811782687,0,"APAP"
"Activated neutrophil","Endothelial","Wnt11","Fzd4","ncWNT","Secreted Signaling",0,0.721906272189549,0,"APAP"
"Activated neutrophil","Endothelial","Wnt11","Fzd5","ncWNT","Secreted Signaling",0,0.027841419861098,0,"APAP"
"Activated neutrophil","Endothelial","Wnt11","Fzd6","ncWNT","Secreted Signaling",0,0.1563688439757,0,"APAP"
"Activated neutrophil","Endothelial","Wnt11","Fzd7","ncWNT","Secreted Signaling",0,0.0501966332954567,0,"APAP"
"Activated neutrophil","Endothelial","Wnt11","Fzd8","ncWNT","Secreted Signaling",0,0.0905389113499525,0,"APAP"
"Activated neutrophil","Endothelial","Egf","Egfr","EGF","Secreted Signaling",0,0.020069493373698,0,"APAP"
"Activated neutrophil","Endothelial","Tgfa","Egfr","EGF","Secreted Signaling",0,0.020069493373698,0,"APAP"
"Activated neutrophil","Endothelial","Btc","Erbb4","EGF","Secreted Signaling",0.00318651049215591,0,0,"APAP"
"Activated neutrophil","Endothelial","Hbegf","Erbb4","EGF","Secreted Signaling",0.0282699433020411,0,0,"APAP"
"Activated neutrophil","Endothelial","Ereg","Egfr","EGF","Secreted Signaling",0,0.020069493373698,0,"APAP"
"Activated neutrophil","Endothelial","Nrg1","Erbb3","NRG","Secreted Signaling",0,0.00576790557966512,0,"APAP"
"Activated neutrophil","Endothelial","Nrg2","Erbb4","NRG","Secreted Signaling",0.0062997199946342,0,0,"APAP"
"Activated neutrophil","Endothelial","Nrg4","Erbb4","NRG","Secreted Signaling",0.00306163004065654,0,0,"APAP"
"Activated neutrophil","Endothelial","Fgf1","Fgfr1","FGF","Secreted Signaling",0,0.158076720338209,0,"APAP"
"Activated neutrophil","Endothelial","Fgf1","Fgfr3","FGF","Secreted Signaling",0,0.170032710512611,0,"APAP"
"Activated neutrophil","Endothelial","Fgf1","Fgfr4","FGF","Secreted Signaling",0,0.00434757106981411,0,"APAP"
"Activated neutrophil","Endothelial","Fgf2","Fgfr2","FGF","Secreted Signaling",0.00319068350791176,0,0,"APAP"
"Activated neutrophil","Endothelial","Fgf7","Fgfr1","FGF","Secreted Signaling",0,0.158076720338209,0,"APAP"
"Activated neutrophil","Endothelial","Fgf3","Fgfr1","FGF","Secreted Signaling",0,0.158076720338209,0,"APAP"
"Activated neutrophil","Endothelial","Fgf10","Fgfr1","FGF","Secreted Signaling",0,0.158076720338209,0,"APAP"
"Activated neutrophil","Endothelial","Fgf8","Fgfr1","FGF","Secreted Signaling",0,0.158076720338209,0,"APAP"
"Activated neutrophil","Endothelial","Fgf8","Fgfr3","FGF","Secreted Signaling",0,0.170032710512611,0,"APAP"
"Activated neutrophil","Endothelial","Fgf8","Fgfr4","FGF","Secreted Signaling",0,0.00434757106981411,0,"APAP"
"Activated neutrophil","Endothelial","Fgf17","Fgfr1","FGF","Secreted Signaling",0,0.158076720338209,0,"APAP"
"Activated neutrophil","Endothelial","Fgf17","Fgfr3","FGF","Secreted Signaling",0,0.170032710512611,0,"APAP"
"Activated neutrophil","Endothelial","Fgf17","Fgfr4","FGF","Secreted Signaling",0,0.00434757106981411,0,"APAP"
"Activated neutrophil","Endothelial","Fgf18","Fgfr1","FGF","Secreted Signaling",0,0.158076720338209,0,"APAP"
"Activated neutrophil","Endothelial","Fgf18","Fgfr3","FGF","Secreted Signaling",0,0.170032710512611,0,"APAP"
"Activated neutrophil","Endothelial","Fgf18","Fgfr4","FGF","Secreted Signaling",0,0.00434757106981411,0,"APAP"
"Activated neutrophil","Endothelial","Fgf9","Fgfr1","FGF","Secreted Signaling",0,0.158076720338209,0,"APAP"
"Activated neutrophil","Endothelial","Fgf9","Fgfr3","FGF","Secreted Signaling",0,0.170032710512611,0,"APAP"
"Activated neutrophil","Endothelial","Fgf9","Fgfr4","FGF","Secreted Signaling",0,0.00434757106981411,0,"APAP"
"Activated neutrophil","Endothelial","Fgf20","Fgfr1","FGF","Secreted Signaling",0,0.158076720338209,0,"APAP"
"Activated neutrophil","Endothelial","Fgf20","Fgfr3","FGF","Secreted Signaling",0,0.170032710512611,0,"APAP"
"Activated neutrophil","Endothelial","Fgf20","Fgfr4","FGF","Secreted Signaling",0,0.00434757106981411,0,"APAP"
"Activated neutrophil","Endothelial","Fgf16","Fgfr1","FGF","Secreted Signaling",0,0.158076720338209,0,"APAP"
"Activated neutrophil","Endothelial","Fgf16","Fgfr3","FGF","Secreted Signaling",0,0.170032710512611,0,"APAP"
"Activated neutrophil","Endothelial","Fgf16","Fgfr4","FGF","Secreted Signaling",0,0.00434757106981411,0,"APAP"
"Activated neutrophil","Endothelial","Pdgfa","Pdgfra","PDGF","Secreted Signaling",0.00279181593875898,0,0,"APAP"
"Activated neutrophil","Endothelial","Pdgfa","Pdgfrb","PDGF","Secreted Signaling",0.00279181593875898,0,0,"APAP"
"Activated neutrophil","Endothelial","Pdgfb","Pdgfra","PDGF","Secreted Signaling",0.00253498335821826,0,0,"APAP"
"Activated neutrophil","Endothelial","Pdgfb","Pdgfrb","PDGF","Secreted Signaling",0.00253498335821826,0,0,"APAP"
"Activated neutrophil","Endothelial","Pdgfc","Pdgfra","PDGF","Secreted Signaling",0.0117278025642934,0,0,"APAP"
"Activated neutrophil","Endothelial","Pdgfd","Pdgfrb","PDGF","Secreted Signaling",0.0132655569223593,0,0,"APAP"
"Activated neutrophil","Endothelial","Vegfc","Flt4","VEGF","Secreted Signaling",0,0.860539805455361,0,"APAP"
"Activated neutrophil","Endothelial","Vegfc","Kdr","VEGF","Secreted Signaling",0,1.49953081215243,0,"APAP"
"Activated neutrophil","Endothelial","Pgf","Flt1","VEGF","Secreted Signaling",0,1.81964657381288,0,"APAP"
"Activated neutrophil","Endothelial","Igf2","Igf1r","IGF","Secreted Signaling",0,0.219797678582786,0,"APAP"
"Activated neutrophil","Endothelial","Igf2","Igf2r","IGF","Secreted Signaling",0,0.0650594574921062,0,"APAP"
"Activated neutrophil","Endothelial","Ins1","Insr","INSULIN","Secreted Signaling",0,0.631707900012735,0,"APAP"
"Activated neutrophil","Endothelial","Ins2","Insr","INSULIN","Secreted Signaling",0,0.631707900012735,0,"APAP"
"Activated neutrophil","Endothelial","Apln","Aplnr","APELIN","Secreted Signaling",0,0.00347911948646925,0,"APAP"
"Activated neutrophil","Endothelial","Ccl8","Ccr1","CCL","Secreted Signaling",0,0.109058249798899,0,"APAP"
"Activated neutrophil","Endothelial","Ccl8","Ccr2","CCL","Secreted Signaling",0,0.101981031475012,0,"APAP"
"Activated neutrophil","Endothelial","Ccl12","Ccr2","CCL","Secreted Signaling",0,0.101981031475012,0,"APAP"
"Activated neutrophil","Endothelial","Ccl5","Ccr3","CCL","Secreted Signaling",0.950640144900273,0,0,"APAP"
"Activated neutrophil","Endothelial","Ccl6","Ccr3","CCL","Secreted Signaling",2.17631351840226,0,0,"APAP"
"Activated neutrophil","Endothelial","Ccl7","Ccr3","CCL","Secreted Signaling",0.00880110351289171,0,0,"APAP"
"Activated neutrophil","Endothelial","Ccl27a","Ccr3","CCL","Secreted Signaling",0.0136927769309362,0,0,"APAP"
"Activated neutrophil","Endothelial","Ccl17","Ccr4","CCL","Secreted Signaling",0.003670488586112,0,0,"APAP"
"Activated neutrophil","Endothelial","Ccl5","Ccr4","CCL","Secreted Signaling",0.950640144900273,0,0,"APAP"
"Activated neutrophil","Endothelial","Ccl8","Ccr5","CCL","Secreted Signaling",0,0.00319855173761603,0,"APAP"
"Activated neutrophil","Endothelial","Ccl20","Ccr6","CCL","Secreted Signaling",0,0.00391893119427524,0,"APAP"
"Activated neutrophil","Endothelial","Ccl19","Ccr7","CCL","Secreted Signaling",0,0.0855572607222722,0,"APAP"
"Activated neutrophil","Endothelial","Ccl21a","Ccr7","CCL","Secreted Signaling",0,0.0855572607222722,0,"APAP"
"Activated neutrophil","Endothelial","Ccl19","Ackr4","CCL","Secreted Signaling",0,0.0161360954922149,0,"APAP"
"Activated neutrophil","Endothelial","Ccl21a","Ackr4","CCL","Secreted Signaling",0,0.0161360954922149,0,"APAP"
"Activated neutrophil","Endothelial","Ccl28","Ccr10","CCL","Secreted Signaling",0,0.0053577262144896,0,"APAP"
"Activated neutrophil","Endothelial","Ccl1","Ackr4","CCL","Secreted Signaling",0,0.0161360954922149,0,"APAP"
"Activated neutrophil","Endothelial","Ccl8","Ackr4","CCL","Secreted Signaling",0,0.0161360954922149,0,"APAP"
"Activated neutrophil","Endothelial","Ccl1","Ackr1","CCL","Secreted Signaling",0,0.0534090472198138,0,"APAP"
"Activated neutrophil","Endothelial","Ccl8","Ackr1","CCL","Secreted Signaling",0,0.0534090472198138,0,"APAP"
"Activated neutrophil","Endothelial","Ccl11","Ackr1","CCL","Secreted Signaling",0,0.0534090472198138,0,"APAP"
"Activated neutrophil","Endothelial","Ccl11","Ackr2","CCL","Secreted Signaling",0,0.0342207303785043,0,"APAP"
"Activated neutrophil","Endothelial","Ccl22","Ackr2","CCL","Secreted Signaling",0,0.0342207303785043,0,"APAP"
"Activated neutrophil","Endothelial","Ccl24","Ackr2","CCL","Secreted Signaling",0,0.0342207303785043,0,"APAP"
"Activated neutrophil","Endothelial","Cxcl5","Cxcr1","CXCL","Secreted Signaling",0,0.00354244973357269,0,"APAP"
"Activated neutrophil","Endothelial","Cxcl5","Cxcr2","CXCL","Secreted Signaling",0,0.122794110927827,0,"APAP"
"Activated neutrophil","Endothelial","Ppbp","Cxcr2","CXCL","Secreted Signaling",0,0.122794110927827,0,"APAP"
"Activated neutrophil","Endothelial","Cxcl11","Cxcr3","CXCL","Secreted Signaling",0,0.0566013193623948,0,"APAP"
"Activated neutrophil","Endothelial","Cxcl13","Cxcr3","CXCL","Secreted Signaling",0,0.0566013193623948,0,"APAP"
"Activated neutrophil","Endothelial","Cxcl13","Cxcr5","CXCL","Secreted Signaling",0,0.027937898542441,0,"APAP"
"Activated neutrophil","Endothelial","Cxcl5","Ackr1","CXCL","Secreted Signaling",0,0.0534090472198138,0,"APAP"
"Activated neutrophil","Endothelial","Cxcl11","Ackr1","CXCL","Secreted Signaling",0,0.0534090472198138,0,"APAP"
"Activated neutrophil","Endothelial","Cxcl11","Ackr3","CXCL","Secreted Signaling",0,0.144971125250414,0,"APAP"
"Activated neutrophil","Endothelial","Cxcl13","Ackr1","CXCL","Secreted Signaling",0,0.0534090472198138,0,"APAP"
"Activated neutrophil","Endothelial","Cx3cl1","Cx3cr1","CX3C","Secreted Signaling",0,0.0110359330868804,0,"APAP"
